id,source,name,lat,lon,city_display,city_norm,state,oven_label,oven_confidence,oven_evidence,website,dup_count
osm:way/884985715,osm,Round Table Pizza,37.9341909,-122.0754904,,,,unknown,0.0,,,1
osm:way/885305750,osm,Marco's Pizza,41.5086532,-83.144683,Oak Harbor,oak harbor,OH,unknown,0.0,,,1
osm:way/885331889,osm,Pizza Hut,42.6490896,-85.2932112,Hastings,hastings,MI,unknown,0.0,,https://locations.pizzahut.com/mi/hastings/437-w-state-st,1
osm:way/885331920,osm,Little Caesars,42.6501259,-85.2912313,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/1527/,1
osm:way/885341319,osm,Eagle Harbor Inn,47.4576821,-88.1647622,Eagle Harbor,eagle harbor,MI,unknown,0.0,,https://eagleharborinnmi.com/,1
osm:way/885554658,osm,MOD Pizza,46.0539321,-118.3715505,Walla Walla,walla walla,WA,unknown,0.0,,https://locations.modpizza.com/usa/wa/walla-walla/1658-w-poplar-st,1
osm:way/885642702,osm,Pelham Pizza & Ristorante,40.9127396,-73.8092297,Pelham,pelham,NY,unknown,0.0,,,1
osm:way/886013380,osm,i.talia,45.8532471,-122.7082128,,,,unknown,0.0,,,1
osm:way/886690994,osm,Gionino's Pizzeria,40.6782145,-82.5757499,Lexington,lexington,OH,unknown,0.0,,https://www.gioninos.com/,1
osm:way/886822359,osm,Pizza on the Hill,39.3438596,-120.2146391,,,,unknown,0.0,,,1
osm:way/886977619,osm,Domino's,42.8070413,-83.707167,Fenton,fenton,MI,unknown,0.0,,https://pizza.dominos.com/michigan/fenton/913-n-leroy-st,1
osm:way/887371592,osm,Old Chicago,33.2795947,-111.7902105,Chandler,chandler,AZ,unknown,0.0,,,1
osm:way/887789708,osm,Little Caesars,43.1875608,-84.1294374,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/3389/,1
osm:way/887961382,osm,Deschner's Pizza,40.7621643,-82.4989425,Mansfield,mansfield,OH,unknown,0.0,,https://deschnerspizza.com/,1
osm:way/888002210,osm,Pizza Dan's,39.0441702,-82.130454,,,,unknown,0.0,,,1
osm:way/888022485,osm,Barnyard Wood Crafted Pizza,44.5083262,-73.133843,Essex Junction,essex junction,VT,unknown,0.0,,https://www.barnyardvt.com,1
osm:way/888054228,osm,Papa Mark's Pizza & Grill,40.0895815,-75.903402,Honey Brook,honey brook,PA,unknown,0.0,,https://www.papamarkshoneybrook.com/,1
osm:way/888247856,osm,Papa John's,40.7528952,-82.5157107,Mansfield,mansfield,OH,unknown,0.0,,https://locations.papajohns.com/united-states/oh/44902/mansfield/201-south-main-street,1
osm:way/888307936,osm,Native Grill & Wings,33.2762769,-111.790406,Chandler,chandler,AZ,unknown,0.0,,,1
osm:way/888528311,osm,Pizza Pizzazz,41.713416,-71.8823682,Plainfield,plainfield,CT,unknown,0.0,,https://www.pizzapizzazzct.com,1
osm:way/889417498,osm,Phoenix Slice House,33.4519877,-111.9788799,Phoenix,phoenix,AZ,unknown,0.0,,https://www.phoenixslicehousemenu.com/,1
osm:way/889593060,osm,Ruffino's Italian Kitchen and Pizzaria,40.4871707,-75.5238504,Zionsville,zionsville,PA,unknown,0.0,,https://ruffinos5840.com/,1
osm:way/889786784,osm,Happy's Pizza,42.7019286,-83.4029842,,,,unknown,0.0,,,1
osm:way/890466948,osm,Mj's,40.2298985,-74.0648628,,,,unknown,0.0,,,1
osm:way/890541067,osm,TJ's,40.2975938,-74.7301096,Lawrence Township,lawrence township,NJ,unknown,0.0,,,1
osm:way/890856978,osm,Vinny's,40.2718683,-75.2864991,,,,unknown,0.0,,,1
osm:way/890882686,osm,Gionino's Pizzeria,40.9045582,-81.1055465,,,,unknown,0.0,,,1
osm:way/891080192,osm,Marco's Pizza,40.7721258,-82.4821789,Mansfield,mansfield,OH,unknown,0.0,,htps://www.marcos.com/,1
osm:way/891108070,osm,Calabrese's Pizzeria II,42.6860908,-83.3798265,,,,unknown,0.0,,,1
osm:way/891132816,osm,Papa John's,40.5633615,-90.0347293,Canton,canton,IL,unknown,0.0,,https://locations.papajohns.com/united-states/il/61520/canton/621-n-main-st,1
osm:way/89132970,osm,Peter Piper Pizza,34.5514993,-112.4308336,,,,unknown,0.0,,,1
osm:way/891767351,osm,Domino's,45.5096468,-92.9896782,North Branch,north branch,MN,unknown,0.0,,https://pizza.dominos.com/minnesota/north-branch/5862-oak-st,1
osm:way/892185672,osm,Jet's Pizza,42.655554,-83.371433,,,,unknown,0.0,,,1
osm:way/892390639,osm,Apollo Pizza,41.3249706,-73.0968062,Derby,derby,CT,unknown,0.0,,,1
osm:way/892481233,osm,Straight From New York Pizza (Downtown),44.9415751,-123.0384172,Salem,salem,OR,unknown,0.0,,https://www.sfnypizza.com/downtownsalem/index.html,1
osm:way/892502444,osm,Roseland Apizza,41.3316634,-73.1034671,Derby,derby,CT,unknown,0.0,,,1
osm:way/892919035,osm,Lake Hope Lodge,39.327538,-82.351522,McArthur,mcarthur,OH,unknown,0.0,,https://lakehopelodge.com,1
osm:way/893178999,osm,Frank's Pizza,39.2195199,-121.0613054,Grass Valley,grass valley,CA,unknown,0.0,,,1
osm:way/893186996,osm,Dimitri's Pizza Restaurant,41.7959668,-72.3666368,Coventry,coventry,CT,unknown,0.0,,https://www.facebook.com/dimitrisrestaurantct,1
osm:way/893551464,osm,Husky Pizza,41.7716964,-72.5370014,Manchester,manchester,CT,unknown,0.0,,https://manchester.huskypizzeria.com,1
osm:way/893847059,osm,Jet's Pizza,42.2037255,-83.480938,Belleville,belleville,MI,unknown,0.0,,https://www.jetspizza.com/stores/michigan/belleville/284-e-columbia-ave/,1
osm:way/893879433,osm,Rome Pizza,40.5916256,-74.4638891,,,,unknown,0.0,,,1
osm:way/893879437,osm,Avelino's Pizzeria,40.5879715,-74.4699909,,,,unknown,0.0,,,1
osm:way/894722469,osm,Casey's,41.0566889,-89.0508916,,,,unknown,0.0,,,1
osm:way/895085608,osm,Brother's Pizza,40.8974534,-78.2243282,Philipsburg,philipsburg,PA,unknown,0.0,,https://brotherspizzaphilipsburg.com/,1
osm:way/895088450,osm,Joey's to go,40.9045905,-78.2199762,Philipsburg,philipsburg,PA,unknown,0.0,,https://joeys-to-go.foodjoyy.com/,1
osm:way/895101380,osm,Brother's Pizza,41.0304702,-77.9499226,Snow Shoe,snow shoe,PA,unknown,0.0,,https://ogbrotherspizza.com/,1
osm:way/895293060,osm,Occum Pizza,41.5942007,-72.0492234,Norwich,norwich,CT,unknown,0.0,,https://www.occumpizza.com,1
osm:way/895306865,osm,Little Caesars,42.6591317,-83.4043238,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/20/,1
osm:way/895374631,osm,Brother's Pizza,40.9194582,-77.6751239,Bellefonte,bellefonte,PA,unknown,0.0,,https://www.brotherspizzaofbellefonte.com/,1
osm:way/896002351,osm,Domino's,40.4610131,-74.3608461,Sayreville,sayreville,NJ,unknown,0.0,,https://pizza.dominos.com/new-jersey/sayreville/102-main-st,1
osm:way/89626085,osm,Eagle’s Nest,39.6183159,-106.3861956,,,CO,unknown,0.0,,https://www.vail.com/explore-the-resort/during-your-stay/dining/eagles-nest-marketplace.aspx,1
osm:way/896328976,osm,Maria's Italian Restaurant and Pizza,40.9145563,-77.7823675,Bellefonte,bellefonte,PA,unknown,0.0,,http://marias-italian-restaurant.weebly.com/,1
osm:way/896780556,osm,Alfredo's,34.121077,-117.2885358,,,,unknown,0.0,,,1
osm:way/897318725,osm,Pizza Factory,40.406436,-120.6325019,Susanville,susanville,CA,unknown,0.0,,,1
osm:way/897341767,osm,Olympic Family Restaurant,41.7193935,-72.1955495,Willimantic,willimantic,CT,unknown,0.0,,http://www.olympicfamilyrestaurantct.com,1
osm:way/89833346,osm,Kay's Famous Pizza,42.6049679,-73.5634235,Averill Park,averill park,NY,unknown,0.0,,,1
osm:way/899240066,osm,Domino's,41.0644375,-80.0572469,Slippery Rock,slippery rock,PA,unknown,0.0,,https://pizza.dominos.com/pennsylvania/slippery-rock/149-n-main-st,1
osm:way/899279559,osm,Coffaro's Pizza,41.069254,-80.0513333,,,,unknown,0.0,,,1
osm:way/899328704,osm,Vincent's Pizza Park,40.4105385,-79.8447173,Forest Hills,forest hills,PA,unknown,0.0,,http://www.vincentspizzapark.com/,1
osm:way/901834466,osm,Domino's,42.9590972,-78.8156434,Buffalo,buffalo,NY,unknown,0.0,,https://pizza.dominos.com/new-york/amherst/3608-main-st,1
osm:way/901838045,osm,Pizza Cafe,41.9575641,-80.5530138,Conneaut,conneaut,OH,unknown,0.0,,,1
osm:way/902070605,osm,Brick & Basil Wood Fired Pizza Company,41.5573759,-72.1145593,Norwich,norwich,CT,wood,1.0,wood:'wood fired'; wood:'wood fire',https://brickandbasil.com/,1
osm:way/902070626,osm,Illiano's Grill,41.5577923,-72.1130241,Norwich,norwich,CT,unknown,0.0,,,1
osm:way/902145849,osm,Broad Street Italian Cuisine & Pizzeria,40.3083777,-75.3216517,,,,unknown,0.0,,,1
osm:way/902834271,osm,Engine 6 Pizzeria,41.5124701,-72.0834059,Norwich,norwich,CT,unknown,0.0,,,1
osm:way/903207582,osm,Hoptown Pizza,46.4748891,-120.396896,Wapato,wapato,WA,unknown,0.0,,https://www.hoptownpizza.com,1
osm:way/904658550,osm,Nonno's Homestyle Italian & Pizzeria,43.2211759,-85.5697193,,,,unknown,0.0,,https://nonnos-homestyle-italian-pizzeria.business.site/,1
osm:way/905243660,osm,Pizza Hut,41.4253006,-82.0765335,Elyria,elyria,OH,unknown,0.0,,https://locations.pizzahut.com/oh/elyria/5041-abbe-rd,1
osm:way/905611577,osm,Elokia Lake Village U-Bake Pizza,48.0198879,-117.3502412,,,,unknown,0.0,,,1
osm:way/905984039,osm,Zorbaz,46.8071805,-95.8506402,,,,unknown,0.0,,https://zorbaz.com/locationz/detroit-lakez/,1
osm:way/906650644,osm,Oggi's Sports | Brewhouse | Pizza,33.6663955,-112.2018115,Glendale,glendale,AZ,unknown,0.0,,,1
osm:way/906650654,osm,Barro's Pizza,33.6643179,-112.2018303,Glendale,glendale,AZ,unknown,0.0,,,1
osm:way/907181194,osm,Pizza Shack,46.7567487,-88.4527034,L'Anse,l anse,MI,unknown,0.0,,https://www.facebook.com/Pizza-Shack-134402423258320/,1
osm:way/907533895,osm,Domino's,45.4933519,-122.8576054,Beaverton,beaverton,OR,unknown,0.0,,,1
osm:way/908114768,osm,Pizza Cottage,40.1642842,-83.0205639,,,,unknown,0.0,,,1
osm:way/908244197,osm,Domino's,43.6285079,-70.2768255,South Portland,south portland,ME,unknown,0.0,,https://pizza.dominos.com/maine/south-portland/1095-broadway,1
osm:way/908246454,osm,Domino's,41.4417687,-88.2713627,Minooka,minooka,IL,unknown,0.0,,https://pizza.dominos.com/illinois/minooka/801-south-ridge-road,1
osm:way/909124951,osm,Mac's Pizzarina,39.9907611,-77.0447094,Lake Meade,lake meade,PA,unknown,0.0,,,1
osm:way/909163150,osm,Marco's Pizza,42.4575515,-83.931766,Pinckney,pinckney,MI,unknown,0.0,,,1
osm:way/909445794,osm,Vinny's Pizzarama,40.2751629,-75.3054608,,,,unknown,0.0,,,1
osm:way/910158932,osm,Pizza Hut,33.8225295,-117.8355411,Orange,orange,CA,unknown,0.0,,https://locations.pizzahut.com/ca/orange/2091-n-tustin-ave,1
osm:way/911611013,osm,Domino's,43.3715815,-72.3260955,Claremont,claremont,NH,unknown,0.0,,https://pizza.dominos.com/new-hampshire/claremont/216-washington-st,1
osm:way/911611033,osm,Pizza Hut,43.3694772,-72.3261034,Claremont,claremont,NH,unknown,0.0,,https://locations.pizzahut.com/nh/claremont/227-washington-st,1
osm:way/911675199,osm,Vitta Pizza Central Entrance,46.8006856,-92.1335397,Duluth,duluth,MN,unknown,0.0,,https://www.vittapizza.com/,1
osm:way/911699625,osm,Yanni Pizza,43.1110831,-71.9143344,,,,unknown,0.0,,,1
osm:way/91186159,osm,DW Pizzeria,42.8049577,-71.4791938,Merrimack,merrimack,,unknown,0.0,,https://www.dwpizza.com/,1
osm:way/912199785,osm,Pizza Hut,40.6876761,-76.1945421,Pottsville,pottsville,PA,unknown,0.0,,https://locations.pizzahut.com/pa/pottsville/110-n-claude-a-lord-blvd,1
osm:way/913263934,osm,Center Square Grille,42.0655653,-72.5147824,,,,unknown,0.0,,,1
osm:way/913606148,osm,Papa John's,40.3210666,-78.9558508,Johnstown,johnstown,PA,unknown,0.0,,https://locations.papajohns.com/united-states/pa/15905/johnstown/1737-goucher-street,1
osm:way/913606186,osm,Pizza Hut,40.3241819,-78.9562507,Johnstown,johnstown,PA,unknown,0.0,,https://locations.pizzahut.com/pa/johnstown/1912-minno-dr,1
osm:way/913689249,osm,"Hey, Neighbor! Pizza House",44.0392324,-123.1018569,Eugene,eugene,OR,unknown,0.0,,https://h-n-p-h.com/,1
osm:way/913732325,osm,Papa John's,40.2800014,-78.8618777,Johnstown,johnstown,PA,unknown,0.0,,https://locations.papajohns.com/united-states/pa/15904/johnstown/1133-scalp-ave,1
osm:way/913732333,osm,Domino's,40.2787213,-78.8621382,Johnstown,johnstown,PA,unknown,0.0,,https://pizza.dominos.com/pennsylvania/johnstown/1200-scalp-ave,1
osm:way/913976787,osm,Faraco's Pizzeria,40.4351492,-75.4190497,Quakertown,quakertown,PA,unknown,0.0,,,1
osm:way/914008916,osm,Papa John's,40.1135726,-75.2858213,Plymouth Meeting,plymouth meeting,PA,unknown,0.0,,https://locations.papajohns.com/united-states/pa/19462/plymouth-meeting/457-w-germantown-pike,1
osm:way/914049239,osm,Pizza Hut,41.157393,-81.2221253,Ravenna,ravenna,OH,unknown,0.0,,https://locations.pizzahut.com/oh/ravenna/1313-e-main-st,1
osm:way/914049261,osm,Papa John's,41.1588825,-81.2614593,Ravenna,ravenna,OH,unknown,0.0,,https://locations.papajohns.com/united-states/oh/44266/ravenna/1054-west-main-street,1
osm:way/914209407,osm,Little Caesars,41.1003235,-81.4417606,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/8146/,1
osm:way/914209410,osm,Domino's,41.1050236,-81.4463703,Tallmadge,tallmadge,OH,unknown,0.0,,https://pizza.dominos.com/ohio/tallmadge/147-northwest-ave,1
osm:way/914209413,osm,Marco's Pizza,41.0837885,-81.4409429,,,,unknown,0.0,,,1
osm:way/914298418,osm,Paulie's Pizza and Wings,40.9254701,-73.9653542,Tenafly,tenafly,NJ,unknown,0.0,,,1
osm:way/914761631,osm,Pizza Hut,40.1924619,-76.1764439,Ephrata,ephrata,PA,unknown,0.0,,https://locations.pizzahut.com/pa/ephrata/320-n-reading-rd,1
osm:way/914888233,osm,R&D Pizzeria,42.6484859,-85.2862933,,,,unknown,0.0,,,1
osm:way/915159259,osm,Marco's Pizza,40.1660227,-83.0190266,,,,unknown,0.0,,,1
osm:way/915312668,osm,Papa John's,40.4663434,-79.8256687,Penn Hills,penn hills,PA,unknown,0.0,,https://locations.papajohns.com/united-states/pa/15235/pittsburgh/11700-frankstown-road,1
osm:way/916008089,osm,Nonno Alby’s Wood Oven Pizza,40.3361501,-75.951802,West Reading,west reading,PA,wood,1.0,wood:'wood oven',http://www.nonnoalbys.com/,1
osm:way/916474421,osm,Piattino,40.5818441,-74.1666136,,,,unknown,0.0,,,1
osm:way/916891020,osm,Capriccio Pizzeria & Restaurant,41.1961367,-73.8826596,Croton-on-Hudson,croton on hudson,NY,unknown,0.0,,https://www.capricciopizza.com,1
osm:way/917083791,osm,Ron and Pats Pizza,42.4494835,-88.0628941,,,,unknown,0.0,,,1
osm:way/917491202,osm,Pizza Ranch,46.8063657,-95.8206548,,,,unknown,0.0,,,1
osm:way/917791569,osm,Rusty's Pizza Parlor,34.4214273,-119.5997636,,,,unknown,0.0,,,1
osm:way/918453594,osm,Pizza Hut,39.1197365,-82.9933547,Waverly,waverly,OH,unknown,0.0,,https://locations.pizzahut.com/oh/waverly/703-emmitt-avenue-w,1
osm:way/918515751,osm,Great Oak Pizza,41.4986232,-72.0970598,Norwich,norwich,CT,unknown,0.0,,http://www.greatoakpizza.net,1
osm:way/919023077,osm,Hungry Howie's,42.6480223,-85.2873569,,,,unknown,0.0,,,1
osm:way/919282784,osm,Paul & Eddy's Pizza,41.3588714,-72.9101447,Hamden,hamden,CT,unknown,0.0,,https://www.pauleddyspizza.com/,1
osm:way/919663632,osm,Domino's,34.1062912,-117.4366599,Fontana,fontana,CA,unknown,0.0,,https://pizza.dominos.com/california/fontana/16863-foothill-blvd,1
osm:way/919943110,osm,Papa John's,42.8851203,-85.7232204,Grand Rapids,grand rapids,MI,unknown,0.0,,https://locations.papajohns.com/united-states/mi/49519/grand-rapids/2367-44th-st-sw,1
osm:way/919968237,osm,Barraco's Pizza,41.6087913,-87.7936363,Orland Park,orland park,IL,unknown,0.0,,https://www.barracos.com/,1
osm:way/920159952,osm,Domino's,39.0087825,-82.045196,Pomeroy,pomeroy,OH,unknown,0.0,,https://pizza.dominos.com/ohio/pomeroy/811-west-main-street,1
osm:way/920208216,osm,North Gate Grill,46.0080426,-68.4454834,Patten,patten,ME,unknown,0.0,,,1
osm:way/920608061,osm,Domino's,41.1553475,-83.4184075,Fostoria,fostoria,OH,unknown,0.0,,https://pizza.dominos.com/ohio/fostoria/255-wsouth-street,1
osm:way/921003281,osm,Jack's Brick Oven Pizza,41.5186825,-72.0959219,Norwich,norwich,CT,wood_or_coal,0.45,solid:'brick oven',https://jacksbrickoven.com,1
osm:way/921466515,osm,Manhattan's Pizza,38.2482549,-104.6383864,,,,unknown,0.0,,,1
osm:way/921484422,osm,Domino's,45.0884394,-87.6513855,Marinette,marinette,WI,unknown,0.0,,https://pizza.dominos.com/wisconsin/marinette/1703-marinette-ave,1
osm:way/921492786,osm,Real Pizza,45.0849436,-87.6279765,Marinette,marinette,WI,unknown,0.0,,,1
osm:way/921552525,osm,Joey's,40.8253784,-78.3525893,Houtzdale,houtzdale,PA,unknown,0.0,,https://www.facebook.com/111531798881521/photos/a.750083998359628.1073741830.111531798881521/750084075026287/?type=3&theater,1
osm:way/921575409,osm,Lia's Pizza & Italian Restaurant,40.8272968,-78.3421726,Houtzdale,houtzdale,PA,unknown,0.0,,https://www.facebook.com/Lias-Pizza-Italian-Restaurant-201095636581107/,1
osm:way/921721332,osm,Oxbow Beer Garden,44.1309619,-70.4612165,Oxford,oxford,ME,unknown,0.0,,https://oxbowbeer.com/location/oxford/,1
osm:way/921794522,osm,Little Caesars,43.408658,-86.3217202,Whitehall,whitehall,MI,unknown,0.0,,https://littlecaesars.com/en-us/store/7313/,1
osm:way/92189527,osm,Pizza Lucé,44.9445075,-93.2887415,Minneapolis,minneapolis,MN,unknown,0.0,,https://www.pizzaluce.com/locations/uptown,1
osm:way/922409160,osm,Nano's Mexican Restaurant,42.7373812,-123.4280782,Glendale,glendale,OR,unknown,0.0,,,1
osm:way/922409203,osm,Speedy Mart & Burgers,42.7376588,-123.428851,Glendale,glendale,OR,unknown,0.0,,,1
osm:way/922758168,osm,Westside Pizza,48.6079808,-118.0557399,Kettle Falls,kettle falls,WA,unknown,0.0,,,1
osm:way/922922580,osm,Camillo's Restaraunt & Pizza,40.4571483,-74.3681883,Sayreville,sayreville,NJ,unknown,0.0,,http://www.camillosnj.com/,1
osm:way/923218853,osm,Monelli's Italian Bar and Grill,42.8609695,-85.723841,,,,unknown,0.0,,,1
osm:way/923365161,osm,Pizza Hut,40.8127643,-82.9522635,Bucyrus,bucyrus,OH,unknown,0.0,,https://locations.pizzahut.com/oh/bucyrus/1750-e-mansfield-st,1
osm:way/923404957,osm,G&J's Pizzeria,40.790323,-73.9460793,New York,new york,NY,unknown,0.0,,https://www.gandjspizzerianymenu.com,1
osm:way/923578234,osm,Capital Craft,40.6020379,-74.4781498,,,,unknown,0.0,,,1
osm:way/924984957,osm,Leonard's Pizza,42.8009292,-83.1336457,Leonard,leonard,MI,unknown,0.0,,,1
osm:way/925331371,osm,North Fork Brewery,48.8905945,-122.1513497,Deming,deming,WA,unknown,0.0,,https://northforkbrewery.com/,1
osm:way/925602905,osm,Al & Dave's Pizza,40.9006808,-81.1055933,Alliance,alliance,,unknown,0.0,,https://www.aldavespizza.com,1
osm:way/92620648,osm,Pizza 911,42.9678868,-71.4520684,Manchester,manchester,NH,unknown,0.0,,https://pizza911nh.com/manchester-south-willow-street/,1
osm:way/92731359,osm,Woody's Wood Fired Pizza,39.7544714,-105.2201547,,,CO,wood,1.0,wood:'wood fired'; wood:'wood fire',https://www.woodysgolden.com/,1
osm:way/927938063,osm,Copollas,42.1592681,-79.3918049,Bemus Point,bemus point,NY,unknown,0.0,,,1
osm:way/928225410,osm,Marco's Pizza,41.5735675,-83.9947285,Delta,delta,OH,unknown,0.0,,https://store1242.marcos.com/,1
osm:way/928235733,osm,Marco's Pizza,41.5108095,-84.3060905,Archbold,archbold,OH,unknown,0.0,,https://store1045.marcos.com/,1
osm:way/928482449,osm,Foundry,44.8978382,-85.4139684,Elk Rapids,elk rapids,MI,unknown,0.0,,,1
osm:way/928651445,osm,Asylum Street Pizza,41.5328643,-72.0926925,Norwich,norwich,CT,unknown,0.0,,,1
osm:way/931458155,osm,JD's Pizza,41.875234,-80.7660591,Ashtabula,ashtabula,OH,unknown,0.0,,,1
osm:way/931610262,osm,Pizza Hut,41.4028,-84.131485,Napoleon,napoleon,OH,unknown,0.0,,https://locations.pizzahut.com/oh/napoleon/2240-scott-st,1
osm:way/932434041,osm,Stone's Throw Pizza,44.6654418,-73.0087302,,,VT,unknown,0.0,,https://stonesthrowpizzavt.com/,1
osm:way/932583706,osm,West Haven Pizza and Deli,41.2733887,-72.9378152,West Haven,west haven,CT,unknown,0.0,,,1
osm:way/933004469,osm,Lloyd's,42.1303693,-83.1568204,Grosse Ile,grosse ile,MI,unknown,0.0,,https://www.lloydsgi.com/,1
osm:way/933005741,osm,Zoe's Restaurant,41.7612088,-71.9003706,Plainfield,plainfield,CT,unknown,0.0,,https://www.zoespizzarestaurant.com,1
osm:way/93319116,osm,Tutta Bella Neapolitan Pizzeria,47.6604557,-122.342576,Seattle,seattle,WA,wood,0.45,woodlean:'neapolitan',https://tuttabella.com/pizza-wallingford/,1
osm:way/933361906,osm,Wauregan Pizza,41.7458892,-71.9118515,Plainfield,plainfield,CT,unknown,0.0,,http://waureganpizza.com,1
osm:way/933679794,osm,Spinato's Pizzeria & Family Kitchen,33.4296611,-111.897453,Tempe,tempe,AZ,unknown,0.0,,,1
osm:way/933937042,osm,Luigi's Pizza,41.805653,-80.9472165,Geneva,geneva,OH,unknown,0.0,,,1
osm:way/93415869,osm,Mountain Mike's,37.5445952,-122.0251443,,,,unknown,0.0,,,1
osm:way/934265175,osm,Marco's Pizza,45.0828237,-93.2182888,,,,unknown,0.0,,,1
osm:way/934896220,osm,East of Chicago Pizza,40.7366897,-84.1579057,Lima,lima,OH,unknown,0.0,,,1
osm:way/935130546,osm,Roma Piza,39.6172355,-75.8390417,Elkton,elkton,MD,unknown,0.0,,https://myromapizza.net/store/elkton,1
osm:way/935178079,osm,Mario's Pizza,39.6629525,-75.8561527,,,,unknown,0.0,,http://mariospizzaelkton.com,1
osm:way/935924431,osm,Moto Pizza,41.7668521,-70.505872,Sandwich,sandwich,MA,unknown,0.0,,https://www.moto-pizza.com/,1
osm:way/936172258,osm,Domino's,40.3278875,-76.8665329,Harrisburg,harrisburg,PA,unknown,0.0,,https://pizza.dominos.com/pennsylvania/harrisburg/2027-linglestown-road,1
osm:way/936172261,osm,Santo's Pizza,40.3278696,-76.8671008,,,,unknown,0.0,,,1
osm:way/93629318,osm,Papa Gino's,42.8384403,-71.4969053,Merrimack,merrimack,,unknown,0.0,,,1
osm:way/936536501,osm,Pizza Hut,40.3284745,-76.8996916,Harrisburg,harrisburg,PA,unknown,0.0,,https://locations.pizzahut.com/pa/harrisburg/4483-n-front-st,1
osm:way/936949990,osm,Gionino's Pizzeria,41.0263534,-81.4233764,Akron,akron,OH,unknown,0.0,,https://www.gioninos.com/locations/oh-akron-1492-canton-rd-44312,1
osm:way/936949996,osm,DeCheco's Pizzeria,41.0245564,-81.4203201,Akron,akron,OH,unknown,0.0,,,1
osm:way/93721968,osm,Chuck E. Cheese,40.6320867,-75.4758351,,,,unknown,0.0,,https://locations.chuckecheese.com/us/pa/whitehall/1000-lehigh-valley-mall,1
osm:way/937361715,osm,Venezia's Pizzeria,33.3914732,-111.938354,Tempe,tempe,AZ,unknown,0.0,,https://venezias.com/location/tempe/,1
osm:way/937491939,osm,Pat's Pizza,42.2734965,-71.0675553,Dorchester,dorchester,MA,unknown,0.0,,https://patspizzaoflowermills.com/,1
osm:way/937499950,osm,Sergio’s Pizza,41.4336852,-72.9084176,,,,unknown,0.0,,,1
osm:way/937915127,osm,Little Caesars,45.0279597,-84.6998943,Gaylord,gaylord,MI,unknown,0.0,,https://littlecaesars.com/en-us/store/7973/,1
osm:way/93793496,osm,San Giorgio Pizzeria Napoletana,43.0410618,-87.9140812,Milwaukee,milwaukee,,wood,0.45,woodlean:'napoletana',https://sangiorgiopizza.com,1
osm:way/938754538,osm,Peter Piper Pizza,33.574246,-112.1259636,Phoenix,phoenix,AZ,unknown,0.0,,https://www.peterpiperpizza.com,1
osm:way/94020771,osm,Pizza Del Re,44.8255074,-91.4756919,Eau Claire,eau claire,,unknown,0.0,,,1
osm:way/940470750,osm,New Station Pizza,40.3106538,-75.3234666,,,,unknown,0.0,,,1
osm:way/941097439,osm,Papa John's,40.8004357,-81.5095936,Massillon,massillon,OH,unknown,0.0,,https://locations.papajohns.com/united-states/oh/44646/massillon/1206-lincoln-way-e,1
osm:way/941176263,osm,Scotti's Italian Restaurant and Pizzeria,42.8033152,-73.9014745,Schenectady,schenectady,NY,unknown,0.0,,,1
osm:way/941467614,osm,Capo's Pizza II,41.8042621,-80.9494289,Geneva,geneva,OH,unknown,0.0,,,1
osm:way/941681677,osm,Classic Pizza & Family Restaurant,41.799497,-71.8985212,,,,unknown,0.0,,,1
osm:way/941705060,osm,Limoncello,37.7788737,-122.4171515,San Francisco,san francisco,CA,unknown,0.0,,,1
osm:way/941831961,osm,Rosemary's Pizza,41.8072832,-80.9425898,Geneva,geneva,OH,unknown,0.0,,,1
osm:way/942899073,osm,Domino's,43.1035698,-77.4853767,East Rochester,east rochester,NY,unknown,0.0,,https://pizza.dominos.com/new-york/east-rochester/785-fairport-road,1
osm:way/94333923,osm,Tony Pepperoni Pizzeria,33.122572,-117.0789481,Escondido,escondido,CA,unknown,0.0,,,1
osm:way/943673904,osm,Rocky's House of Pizza,46.9227169,-95.058191,Park Rapids,park rapids,MN,unknown,0.0,,,1
osm:way/943673906,osm,Pizza Hut,46.9225075,-95.0570286,Park Rapids,park rapids,MN,unknown,0.0,,https://locations.pizzahut.com/mn/park-rapids/109-e-first,1
osm:way/944100253,osm,Elkhorn Pizzeria,38.8469216,-106.1348687,,,,unknown,0.0,,,1
osm:way/944315006,osm,Little Caesars,42.812436,-85.7276395,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/1389/,1
osm:way/945183659,osm,The Mug & Pizzaria,44.4142517,-90.7301508,Merrillan,merrillan,WI,unknown,0.0,,,1
osm:way/945300519,osm,Little Caesars,42.9993261,-85.6394752,Grand Rapids,grand rapids,MI,unknown,0.0,,https://littlecaesars.com/en-us/store/1382/,1
osm:way/945794768,osm,Omar's Pizza and Mediterranean Grill,41.4409862,-81.8668308,,,,unknown,0.0,,,1
osm:way/946175327,osm,Little Caesars,45.4947392,-122.8695297,Beaverton,beaverton,OR,unknown,0.0,,https://littlecaesars.com/en-us/store/8168/,1
osm:way/947043362,osm,Domino's,39.4520544,-74.7278884,Mays Landing,mays landing,NJ,unknown,0.0,,https://pizza.dominos.com/new-jersey/mays-landing/6002-main-st/,1
